_1,_2,_3
6.022,6.752,6.774
0.496,0.846,0.712
0.177,0.937,0.06
2.586,2.408,2.196
8.9,8.856,8.692
8.836,8.582,8.371
8.146,8.898,8.445
2.339,2.779,2.65
0.523,0.717,0.512
0.716,0.058,0.448
4.128,4.585,4.355
4.019,4.694,4.658
8.193,8.418,8.62
2.115,2.337,2.585
4.375,4.068,4.258
2.763,2.586,2.435
6.132,6.841,6.314
0.701,0.675,0.497
2.37,2.753,2.395
0.171,0.865,0.227
8.854,8.092,8.57
8.334,8.61,8.223
4.603,4.522,4.98
8.02,8.278,8.578
8.25,8.153,8.86
0.875,0.596,0.407
4.824,4.356,4.805
6.193,6.782,6.596
4.348,4.135,4.503
6.264,6.34,6.259
8.246,8.338,8.641
8.336,8.736,8.51
6.643,6.176,6.999
2.021,2.598,2.862
0.291,0.914,0.413
4.78,4.029,4.045
4.342,4.307,4.871
0.428,0.15,0.33
4.696,4.374,4.5
2.931,2.202,2.118
8.476,8.335,8.977
2.859,2.571,2.976
4.382,4.702,4.158
0.618,0.553,0.503
2.127,2.333,2.158
8.356,8.34,8.398
2.307,2.16,2.792
0.399,0.783,0.461
2.549,2.695,2.184
6.636,6.914,6.25
6.132,6.203,6.304
4.864,4.162,4.46
0.677,0.328,0.168
2.452,2.972,2.207
4.328,4.948,4.424
8.173,8.42,8.106
4.596,4.811,4.356
0.129,0.15,0.635
6.059,6.049,6.71
2.458,2.664,2.057
4.846,4.33,4.649
6.144,6.804,6.495
2.091,2.162,2.753
0.498,0.372,0.793
4.914,4.016,4.289
4.953,4.61,4.048
8.933,8.72,8.274
4.035,4.002,4.327
8.061,8.664,8.474
2.843,2.987,2.687
6.136,6.528,6.974
0.498,0.144,0.407
0.957,0.653,0.162
8.678,8.434,8.508
2.539,2.779,2.901
2.621,2.144,2.815
2.148,2.713,2.54
0.931,0.725,0.739
8.471,8.253,8.506
6.133,6.517,6.134
6.043,6.665,6.699
6.489,6.809,6.944
2.939,2.134,2.653
6.787,6.406,6.785
8.025,8.851,8.468
2.943,2.724,2.307
0.221,0.402,0.31
0.326,0.653,0.281
8.033,8.163,8.667
2.831,2.944,2.751
0.921,0.755,0.469
8.905,8.617,8.904
8.955,8.509,8.182
6.255,6.306,6.252
2.955,2.206,2.905
6.829,6.828,6.174
6.633,6.121,6.911
2.249,2.256,2.572
4.563,4.375,4.343
0.91,0.891,0.853
2.394,2.99,2.465
6.385,6.461,6.118
0.19,0.974,0.767
0.737,0.352,0.7
0.284,0.583,0.757
2.984,2.39,2.152
6.24,6.754,6.254
6.186,6.678,6.785
6.954,6.774,6.332
0.208,0.131,0.962
8.682,8.398,8.975
2.945,2.929,2.979
2.481,2.712,2.142
2.993,2.902,2.212
2.728,2.537,2.264
0.326,0.226,0.609
6.566,6.293,6.269
4.266,4.912,4.113
6.609,6.002,6.605
4.497,4.485,4.946
4.062,4.022,4.906
8.481,8.583,8.213
2.902,2.471,2.251
6.263,6.56,6.757
6.688,6.749,6.581
2.656,2.578,2.091
8.525,8.801,8.443
4.919,4.593,4.094
4.679,4.625,4.945
6.035,6.528,6.844
4.795,4.593,4.255
0.077,0.649,0.932
6.588,6.493,6.685
8.117,8.738,8.718
2.964,2.794,2.525
8.772,8.621,8.961
2.881,2.317,2.248
2.864,2.962,2.958
6.938,6.208,6.073
6.204,6.911,6.414
0.902,0.113,0.256
4.146,4.321,4.975
6.467,6.583,6.846
2.03,2.423,2.501
8.966,8.85,8.031
4.751,4.345,4.34
8.615,8.143,8.409
8.219,8.22,8.663
2.735,2.006,2.712
4.247,4.52,4.508
8.309,8.48,8.576
4.386,4.838,4.463
8.145,8.353,8.76
8.379,8.181,8.642
8.467,8.373,8.716
2.568,2.648,2.014
8.378,8.112,8.54
2.192,2.565,2.24
0.118,0.39,0.731
8.616,8.23,8.264
2.294,2.762,2.157
6.47,6.839,6.616
6.206,6.117,6.663
4.019,4.236,4.087
0.519,0.944,0.59
0.182,0.956,0.657
2.477,2.426,2.593
4.071,4.138,4.036
6.785,6.784,6.225
0.1,0.521,0.542
6.988,6.909,6.439
2.596,2.658,2.77
6.367,6.457,6.905
6.389,6.272,6.789
2.09,2.062,2.53
6.393,6.341,6.571
2.502,2.654,2.696
8.149,8.835,8.444
6.706,6.488,6.879
8.496,8.433,8.823
6.883,6.964,6.752
6.66,6.427,6.491
4.276,4.981,4.937
2.502,2.315,2.913
6.987,6.152,6.775
6.935,6.832,6.554
8.388,8.603,8.79
4.403,4.036,4.573
6.192,6.318,6.839
2.124,2.212,2.18
0.569,0.753,0.436
2.322,2.864,2.197
2.385,2.628,2.023
0.654,0.18,0.849
2.722,2.998,2.169
6.327,6.916,6.719
4.823,4.349,4.171
4.382,4.645,4.345
2.127,2.386,2.98
4.165,4.811,4.115
2.265,2.672,2.637
8.108,8.91,8.756
8.773,8.061,8.638
8.242,8.769,8.27
0.262,0.955,0.805
0.017,0.785,0.121
0.712,0.563,0.027
6.662,6.889,6.335
6.655,6.831,6.326
8.185,8.107,8.607
8.508,8.958,8.515
4.022,4.479,4.808
6.255,6.809,6.925
8.21,8.334,8.356
0.247,0.252,0.408
6.903,6.857,6.864
4.258,4.814,4.292
0.197,0.648,0.443
0.437,0.545,0.808
4.658,4.165,4.498
6.544,6.591,6.789
0.904,0.232,0.368
0.321,0.596,0.284
6.487,6.49,6.983
0.661,0.716,0.737
0.472,0.65,0.898
8.431,8.187,8.187
0.395,0.46,0.243
0.651,0.229,0.723
2.963,2.605,2.26
6.678,6.703,6.185
6.038,6.679,6.493
2.651,2.587,2.517
4.567,4.509,4.81
6.462,6.58,6.108
6.169,6.457,6.584
4.768,4.789,4.267
8.115,8.145,8.765
4.36,4.619,4.896
2.865,2.552,2.825
4.838,4.704,4.706
6.974,6.424,6.456
0.195,0.259,0.356
6.812,6.936,6.756
4.294,4.313,4.591
0.96,0.616,0.326
0.517,0.307,0.213
8.632,8.224,8.619
6.869,6.227,6.917
6.619,6.77,6.964
8.742,8.699,8.596
0.019,0.716,0.497
2.498,2.905,2.531
4.879,4.34,4.222
6.144,6.664,6.91
0.393,0.858,0.895
8.096,8.359,8.987
0.048,0.051,0.931
6.419,6.17,6.656
2.585,2.436,2.771
4.49,4.67,4.209
4.252,4.189,4.395
2.431,2.102,2.824
6.645,6.642,6.312
0.935,0.125,0.018
2.409,2.169,2.683
4.209,4.999,4.415
2.851,2.65,2.688
8.2,8.32,8.974
2.061,2.036,2.328
8.906,8.302,8.008
8.1,8.101,8.568
0.385,0.896,0.558
2.528,2.738,2.325
